"","x"
"329",5.64965941570633e-08
"330",6.4605631714258e-08
"331",3.76242418224582e-08
"332",7.2054600693243e-08
"333",4.92844449798337e-08
"334",6.6045296395571e-08
"335",6.780821301742e-08
"336",4.60805327069796e-08
"337",3.92294514103252e-08
"338",6.91297292885274e-08
"339",3.44021434724351e-08
"340",3.89211343458694e-08
"341",7.2173426616876e-08
"342",2.62964814064466e-08
"343",6.61619657663349e-08
"344",3.47877976464465e-08
"345",7.23894652506754e-08
"346",3.00237486292385e-08
"347",5.76562086113249e-08
"348",3.44085067983301e-08
"349",3.76890227128117e-08
"350",3.27363240951503e-08
"351",3.15163024644612e-08
"352",3.66600035210753e-08
"353",3.28842016241442e-08
"354",6.67688920429865e-08
"355",3.12361947632413e-08
"356",3.87407385818321e-08
"357",6.56050334102011e-08
"358",6.84019207720753e-08
"359",3.55346460494873e-08
"360",7.18599536878507e-08
"361",5.78660427537018e-08
"362",6.45372292640266e-08
"363",4.07321763224563e-08
"364",6.81480750657976e-08
"365",7.18787315017814e-08
"366",6.56591830768124e-08
"367",6.69774345862718e-08
"368",3.8321322030988e-08
"369",3.38989203303122e-08
"370",6.45378109666152e-08
"371",5.65332887044031e-08
"372",3.89054083616056e-08
"373",4.15424139985754e-08
"374",2.86567768584177e-08
"375",3.60103668078634e-08
"376",6.33687329012191e-08
"377",3.89569092790097e-08
"378",4.83588606633586e-08
"379",4.81313774280046e-08
"380",2.58950557844948e-08
"381",3.53433560264856e-08
"382",3.21187891342641e-08
"383",4.01822244763638e-08
"384",4.22845792163487e-08
"385",6.13529488440196e-08
"386",3.71634873686096e-08
"387",3.50163750615481e-08
"388",5.62530099155368e-08
"389",3.62675135651794e-08
"390",3.22157469719076e-08
"391",1.65263314301774e-08
"392",6.46265984930016e-08
"393",6.60946629873981e-08
"394",7.02735514624847e-08
"395",4.82058992377681e-08
"396",2.0281112752741e-08
"397",3.68326750690103e-08
"398",3.63761316179716e-08
"399",6.7813085704509e-08
"400",3.57283122613845e-08
"401",3.51734379788833e-08
"402",3.86230272911117e-08
"403",3.69968446668086e-08
"404",3.79346849449989e-08
"405",6.60307540131508e-08
"406",7.26258040129417e-08
"407",3.70876786638311e-08
"408",3.60961250176039e-08
"409",6.61775777770222e-08
"410",6.28395800788814e-08
"411",6.9537195020358e-08
"412",1.83337373499932e-08
"413",3.60801979470853e-08
"414",2.28081597176824e-08
"415",6.66836406994373e-08
"416",6.94525987461375e-08
"417",5.3936501126395e-08
"418",5.73457667731447e-08
"419",4.69564469539517e-08
"420",3.77594127464975e-08
"421",7.0711895655846e-08
"422",6.46015186306505e-08
"423",6.61276545284552e-08
"424",5.48255071906533e-08
"425",2.30526875858012e-08
"426",4.05391609060524e-08
"427",6.61708919316297e-08
"428",4.9179925627045e-08
"429",6.97424808497564e-08
"430",3.74954983354443e-08
"431",6.58408608171622e-08
"432",3.66238207286102e-08
"433",3.24609824188985e-08
"434",4.60802944506093e-08
"435",5.21447408867473e-08
"436",4.08174647970132e-08
"437",3.890055432919e-08
"438",6.52072508639929e-08
"439",7.1066496789377e-08
"440",1.71564155675603e-08
"441",4.08985511051958e-08
"442",5.76113382217567e-08
"443",3.49790718775688e-08
"444",4.54717128505943e-08
"445",7.2813837818072e-08
"446",1.8004244507589e-08
"447",4.09324720589722e-08
"448",3.36548586356205e-08
"449",4.15909391456755e-08
"450",3.90106857020219e-08
"451",3.87602009906261e-08
"452",3.57414497861143e-08
"453",6.26314446217498e-08
"454",6.07880449052085e-08
"455",7.01283971176784e-08
"456",3.84476758373285e-08
"457",1.90249798777849e-08
"458",6.61764373450679e-08
"459",2.47054543337059e-08
"460",4.12447377077904e-08
"461",3.81172681909909e-08
"462",7.3087591623653e-08
"463",4.68040870340944e-08
"464",3.96873317159466e-08
"465",3.44818418965863e-08
"466",3.41684373428056e-08
"467",4.50112463217264e-08
"468",7.19695583864416e-08
"469",1.91045877516946e-08
"470",6.82540622820809e-08
"471",3.68685903110332e-08
"472",3.02993995700147e-08
"473",3.72184486940501e-08
"474",7.21849364842045e-08
"475",2.57687454687805e-08
"476",1.75820287007114e-08
"477",3.76952581165955e-08
"478",5.3039408602839e-08
"479",3.59674903877516e-08
"480",1.73143591366541e-08
"481",4.3025582593641e-08
"482",3.77086605262574e-08
"483",6.50602594032478e-08
"484",4.77415243014705e-08
"485",6.67389442176016e-08
"486",3.68125721943352e-08
"487",7.20636934036602e-08
"488",2.54872879142776e-08
"489",2.08252132711848e-08
"490",5.82623298092855e-08
"491",4.1529321354574e-08
"492",7.22965227329192e-08
"493",7.11753443188251e-08
"494",7.34600131350508e-08
"495",4.43015130826484e-08
"496",4.00806640949027e-08
"497",1.79237591392563e-08
"498",3.39163190657739e-08
"499",1.86981469222874e-08
"500",3.45511399928256e-08
"501",3.36325767378202e-08
"502",5.83704866884317e-08
"503",3.59672532873428e-08
"504",3.84323563107201e-08
"505",3.76473476927083e-08
"506",2.12069164397808e-08
"507",6.46408130476044e-08
"508",4.21198466509189e-08
"509",3.58686051528116e-08
"510",2.78132084316154e-08
"511",3.13518119234037e-08
"512",3.91120627235274e-08
"513",4.41095028602347e-08
"514",3.50414357962078e-08
"515",3.93937013768137e-08
"516",5.87709387618615e-08
"517",7.18567577524695e-08
"518",7.14435286417446e-08
"519",3.64430885408727e-08
"520",2.09509591293927e-08
"521",6.97189156464695e-08
"522",7.2234462201778e-08
"523",7.08434949146754e-08
"524",6.92755589421798e-08
"525",3.33687962910223e-08
"526",3.5335524082555e-08
"527",4.62800999065729e-08
"528",3.73182119618873e-08
"529",3.62400481971489e-08
"530",3.7589716256069e-08
"531",7.18520320466851e-08
"532",3.51743807468482e-08
"533",2.09740686865355e-08
"534",3.7110065207364e-08
"535",7.19976502415301e-08
"536",5.92530819226018e-08
"537",3.50467527239718e-08
"538",5.89495200485374e-08
"539",3.44633026671001e-08
"540",2.63463970250047e-08
"541",6.85633862006671e-08
"542",7.10986427768025e-08
"543",7.19605874178101e-08
"544",6.90086998138193e-08
"545",3.58260954751441e-08
"546",3.80308244771182e-08
"547",3.75185088715238e-08
"548",4.62509235082065e-08
"549",7.19097167216151e-08
"550",4.37794481168739e-08
"551",4.05023995100318e-08
"552",3.92509250148506e-08
"553",7.30122079785737e-08
"554",4.03316152094764e-08
"555",7.17454638624791e-08
"556",3.7454210562173e-08
"557",1.75273363361469e-08
"558",7.19669924664583e-08
"559",3.75732484012261e-08
"560",3.29326055698088e-08
"561",5.23708016168574e-08
"562",7.14914510687293e-08
"563",6.83204569806958e-08
"564",5.18978524325018e-08
"565",6.90914764212729e-08
"566",3.59390495775357e-08
"567",6.44616488140359e-08
"568",6.90490024685365e-08
"569",6.51847957325291e-08
"570",6.46681586617467e-08
"571",7.18481186736274e-08
"572",7.25184063744529e-08
"573",3.33966007333634e-08
"574",3.59686350676749e-08
"575",5.19478632186749e-08
"576",6.87596595697206e-08
"577",1.83725793833296e-08
"578",3.90909025029005e-08
"579",3.86840730929731e-08
"580",3.72579220566426e-08
"581",3.17185439950122e-08
"582",6.51862597636377e-08
"583",5.80491910053314e-08
"584",3.30326862305386e-08
"585",1.89978159739164e-08
"586",5.78616582424797e-08
"587",3.74592565818201e-08
"588",7.3022633690935e-08
"589",3.62848719827631e-08
"590",3.29978946505937e-08
"591",3.94417152072283e-08
"592",4.51353068000277e-08
"593",3.78334616660329e-08
"594",3.21936929510345e-08
"595",6.94245850337031e-08
"596",6.20228142014534e-08
"597",4.57924207855333e-08
"598",6.60598899794176e-08
"599",3.26029049176622e-08
"600",7.27909804330684e-08
"601",6.5667521612007e-08
"602",3.79112558591578e-08
"603",5.16989383971609e-08
"604",3.23776487938403e-08
"605",5.98744400293619e-08
"606",3.38927040253396e-08
"607",3.38507909088022e-08
"608",7.22201793322995e-08
"609",6.62263469397223e-08
"610",4.71796299069403e-08
"611",6.16013555121488e-08
"612",5.02752079730945e-08
"613",6.79543634401874e-08
"614",6.49767693282143e-08
"615",3.78078182198457e-08
"616",7.17926499325027e-08
"617",7.07795538458948e-08
"618",6.56515526029105e-08
"619",7.2378150369372e-08
"620",6.38442654152036e-08
"621",3.34084478208177e-08
"622",6.85332180690549e-08
"623",5.87696984304815e-08
"624",6.48371743244678e-08
"625",6.78925104500656e-08
"626",3.75610607786692e-08
"627",1.93619715249018e-08
"628",5.96709285787638e-08
"629",3.31416156052706e-08
"630",4.3192655283273e-08
"631",3.00264095049909e-08
"632",6.84804083993596e-08
"633",3.72802550638874e-08
"634",4.40147520803156e-08
"635",6.45027057510707e-08
"636",6.59052729868728e-08
"637",7.24263394340429e-08
"638",3.22908148059328e-08
"639",7.38284719661812e-08
"640",3.52079566953411e-08
"641",3.78899253686051e-08
"642",6.60330786352369e-08
"643",3.02433454298515e-08
"644",3.73501260743925e-08
"645",3.87388450966509e-08
"646",3.70983635114666e-08
"647",2.92402880014832e-08
"648",2.33365553989531e-08
"649",7.20622313821895e-08
"650",2.12340946061323e-08
"651",6.62398296040416e-08
"652",7.1865078252148e-08
"653",7.20411070582318e-08
"654",5.33714052104996e-08
"655",3.6237137639479e-08
"656",1.74050192106747e-08
"657",4.675174561727e-08
"658",4.1006017217041e-08
"659",6.92588737215218e-08
"660",3.58723255163135e-08
"661",2.45273432056807e-08
"662",3.48338077884255e-08
"663",3.9417387373791e-08
"664",3.30008628757263e-08
"665",6.74759595563046e-08
"666",1.93019379533971e-08
"667",1.9145488371464e-08
"668",3.30975016414563e-08
"669",3.52230581737423e-08
"670",6.97313947655452e-08
"671",4.49180538744776e-08
"672",7.32102984551784e-08
"673",6.47240672769735e-08
"674",7.13209621099935e-08
"675",7.05728869223804e-08
"676",3.4663791596396e-08
"677",7.17219664237079e-08
"678",4.94151686322692e-08
"679",3.81083260639176e-08
"680",3.5204257029755e-08
"681",7.14975678031208e-08
"682",6.90675528454993e-08
"683",6.4501764951754e-08
"684",6.46813039673208e-08
"685",6.48259982752826e-08
"686",5.77575832704724e-08
"687",3.97419232355286e-08
"688",6.48205939014909e-08
"689",6.68772026467397e-08
"690",3.22784687554767e-08
"691",6.26930811371869e-08
"692",6.95397038965921e-08
"693",6.19253560742072e-08
"694",7.36512438152803e-08
"695",4.32430759720174e-08
"696",3.23190864836342e-08
"697",4.79303890629594e-08
"698",4.9839258098422e-08
"699",3.80442838680754e-08
"700",6.4829559092059e-08
"701",3.60937455641485e-08
"702",5.0026443224445e-08
"703",7.35275847993551e-08
"704",4.78110441924486e-08
"705",3.83447065117918e-08
"706",7.20752582794345e-08
"707",3.66100965173634e-08
"708",1.73614743494954e-08
"709",6.17993960639051e-08
"710",3.67240877346581e-08
"711",7.14594625581894e-08
"712",3.62124199328602e-08
"713",6.88413564243837e-08
"714",6.54895257715575e-08
"715",7.20666498416742e-08
"716",2.6577592882417e-08
"717",3.62568979494977e-08
"718",6.53803213751028e-08
"719",6.64255396065608e-08
"720",3.56418052930934e-08
"721",3.56827147145155e-08
"722",4.67549565770671e-08
"723",3.59370851009061e-08
"724",4.03071274764428e-08
"725",3.57755121159725e-08
"726",3.63002595106725e-08
"727",4.04028323854109e-08
"728",3.73701029374705e-08
"729",3.48745969116119e-08
"730",4.16566871235711e-08
"731",3.52759090548233e-08
"732",3.32348451593987e-08
"733",3.66368645440409e-08
"734",2.3125335223213e-08
"735",7.2519945499989e-08
"736",2.66018130043694e-08
"737",3.29656682825326e-08
"738",3.96579737488765e-08
"739",7.27323863328612e-08
"740",6.88224157604863e-08
"741",7.26369119555434e-08
"742",6.20975205682938e-08
"743",2.80928986450919e-08
"744",3.15920383641494e-08
"745",3.03960637052272e-08
"746",2.75576143095393e-08
"747",3.84138867517797e-08
"748",3.80059178425667e-08
"749",1.87898810158577e-08
"750",3.84291243189236e-08
"751",3.12443225117932e-08
"752",6.46474907341576e-08
"753",4.14692992287519e-08
"754",3.42260811031165e-08
"755",6.51883758838796e-08
"756",3.62481612105874e-08
"757",5.32120721729158e-08
"758",1.86757265658561e-08
"759",4.49412756248155e-08
"760",2.82599019528741e-08
"761",4.23671338951509e-08
"762",6.68822070702667e-08
"763",1.6557277322578e-08
"764",1.79946510014704e-08
"765",5.14291083522318e-08
"766",5.08228746262616e-08
"767",3.57132346953157e-08
"768",1.85847905611789e-08
"769",5.61731305800703e-08
"770",4.33342951769334e-08
"771",3.55431673299938e-08
"772",6.4550200434645e-08
"773",6.93296216565606e-08
"774",3.57587557256948e-08
"775",6.45172708835209e-08
"776",3.74702595204854e-08
"777",7.19261994817439e-08
"778",3.86767055601078e-08
"779",3.53410979770168e-08
"780",7.1355528746496e-08
"781",2.56292977989655e-08
"782",1.81594757698675e-08
"783",3.7519793009009e-08
"784",2.27058235634266e-08
"785",4.44124199536324e-08
"786",3.30584804434049e-08
"787",7.19027475546618e-08
"788",2.01224156659201e-08
"789",3.65577395855083e-08
"790",5.99179010402515e-08
"791",6.54212229784041e-08
"792",2.82438848093928e-08
"793",3.71014871784091e-08
"794",3.25146011961703e-08
"795",4.2868776206802e-08
"796",5.18136237136318e-08
"797",6.22383309306251e-08
"798",7.21613610769504e-08
"799",5.68540034677076e-08
"800",5.74376378364939e-08
"801",6.47700781464291e-08
"802",4.15806560442642e-08
"803",4.37059247532672e-08
"804",3.52644638764919e-08
"805",7.22048778240135e-08
"806",7.28413654585298e-08
"807",3.59372751807852e-08
"808",3.81546880661405e-08
"809",6.010725120119e-08
"810",6.80692914935136e-08
"811",7.15042007539057e-08
"812",6.8554721151453e-08
"813",7.29287845618225e-08
"814",6.8415582793565e-08
"815",3.66962040414042e-08
"816",6.59294893691717e-08
"817",2.60629899120907e-08
"818",4.60686245804506e-08
"819",3.90277306667648e-08
"820",3.1779808638608e-08
"821",4.98546451374699e-08
"822",3.25813990115208e-08
"823",3.68470956974041e-08
"824",3.80215362598056e-08
"825",4.61008320054797e-08
"826",5.10017737944747e-08
"827",3.9597174390619e-08
"828",3.70091659822705e-08
"829",2.48912346079767e-08
"830",4.08170367439925e-08
"831",3.0662027681625e-08
"832",7.2632607406233e-08
"833",7.09700091694978e-08
"834",4.52958018866568e-08
"835",7.19864521858643e-08
"836",4.73015538794837e-08
"837",6.49336458277328e-08
"838",2.52669495758458e-08
"839",3.57306806350281e-08
"840",3.37967390770971e-08
"841",6.71341590912248e-08
"842",3.03659727625877e-08
"843",3.47963882059614e-08
"844",4.74927943739442e-08
"845",3.75301596004637e-08
"846",3.48507873165827e-08
"847",3.4737480524671e-08
"848",6.64395144558069e-08
"849",6.59365602009258e-08
"850",6.75020210890759e-08
"851",5.17840486720901e-08
"852",6.52766447516594e-08
"853",2.70844785242335e-08
"854",6.68614773029308e-08
"855",7.18500297447235e-08
"856",3.79752948513104e-08
"857",6.90415149282447e-08
"858",1.90754541880338e-08
"859",3.1376351137272e-08
"860",4.02607972054229e-08
"861",3.72882773504024e-08
"862",7.2012401067015e-08
"863",3.68139242417637e-08
"864",6.51027842604704e-08
"865",4.20986177619998e-08
"866",5.06778674883436e-08
"867",4.005387146787e-08
"868",3.60014052233858e-08
"869",6.47164594273153e-08
"870",6.21244349442917e-08
"871",6.4291024837474e-08
"872",7.14415510593087e-08
"873",7.25381268133016e-08
"874",6.55831316720033e-08
"875",6.78217490611459e-08
"876",3.66799906251101e-08
"877",6.45493533193317e-08
"878",3.46556446135643e-08
"879",3.94160918626349e-08
"880",4.22348260909992e-08
"881",6.61493413744861e-08
"882",3.43030383322944e-08
"883",6.61975735737922e-08
"884",3.49593916791104e-08
"885",6.23886343012722e-08
"886",3.33754995850251e-08
"887",5.60088789612287e-08
"888",6.79219977228346e-08
"889",6.19656999362139e-08
"890",3.97907253899188e-08
"891",5.18967315016382e-08
"892",3.4443300642448e-08
"893",4.80883449606443e-08
"894",3.26073064231455e-08
"895",3.58764299535859e-08
"896",6.74758992745942e-08
"897",3.80741160746427e-08
"898",7.15249987582317e-08
"899",4.17609479222387e-08
"900",6.52547458765002e-08
"901",3.21359458078257e-08
"902",7.01033899398506e-08
"903",7.2601466711441e-08
"904",4.06024899653484e-08
"905",7.15209549065007e-08
"906",3.06268773589332e-08
"907",4.72392484342343e-08
"908",4.48891337580714e-08
"909",5.04819331825777e-08
"910",3.92332713137927e-08
"911",3.37203622610907e-08
"912",4.12076937864858e-08
"913",6.57236740847675e-08
"914",5.86069767561902e-08
"915",6.46496686914708e-08
"916",3.4340549382853e-08
"917",2.57265094494818e-08
"918",3.75798916486443e-08
"919",5.71538841131468e-08
"920",3.5072114465594e-08
"921",3.67702002499771e-08
"922",7.20216091566974e-08
"923",6.65578076743389e-08
"924",6.49338249076044e-08
"925",7.00062914141198e-08
"926",6.59451331954568e-08
"927",6.56776193735683e-08
"928",4.37195249844205e-08
"929",2.03782038985729e-08
"930",6.79527099295919e-08
"931",6.82845159246089e-08
"932",6.54456354287873e-08
"933",5.54319993662288e-08
"934",3.3868250905172e-08
"935",2.6437886445406e-08
"936",3.43036902219454e-08
"937",1.86380891187516e-08
"938",1.73413340244489e-08
"939",3.49533451623202e-08
"940",3.00168303995638e-08
"941",3.99903900313778e-08
"942",6.50710402920235e-08
"943",4.06475896678147e-08
"944",3.63593314041578e-08
"945",6.15957876059778e-08
"946",3.78106884091968e-08
"947",3.90979570953743e-08
"948",6.47848623736289e-08
"949",3.85807579231853e-08
"950",2.6004905579384e-08
"951",6.50012285305571e-08
"952",3.70789518621261e-08
"953",2.82658892874752e-08
"954",2.68039712748801e-08
"955",6.57059949037202e-08
"956",6.53342270932055e-08
"957",3.54637316256174e-08
"958",3.92065944531991e-08
"959",2.53786721177756e-08
"960",3.70217698071847e-08
"961",5.92431268335204e-08
"962",3.41601751419108e-08
"963",3.59376478893879e-08
"964",3.32878744376334e-08
"965",4.48076110306813e-08
"966",2.04451333134724e-08
"967",7.16952627428822e-08
"968",4.73203860424448e-08
"969",3.40799385222918e-08
"970",4.73502024127182e-08
"971",3.03994046214541e-08
"972",3.54027777433229e-08
"973",6.73070672179061e-08
"974",3.62491883508051e-08
"975",3.61883641259349e-08
"976",3.58838761856709e-08
"977",3.98286206856994e-08
"978",5.01308934751698e-08
"979",7.34308428627203e-08
"980",6.71369911244561e-08
"981",4.01885885986001e-08
"982",1.76216352167781e-08
"983",2.53155225157941e-08
"984",6.94156034640881e-08
"985",2.81474033786727e-08
"986",4.68492790891592e-08
"987",4.94214582688812e-08
"988",3.2326184427567e-08
"989",3.38227711872258e-08
"990",4.50644532359842e-08
"991",4.42337487975521e-08
"992",4.40551327284581e-08
"993",7.09896233268681e-08
"994",3.66865871988422e-08
"995",6.72950685069529e-08
"996",3.83168266218536e-08
"997",6.59231534124132e-08
"998",7.31474468083278e-08
"999",6.01183807338936e-08
