size.time,mean.prob
50kmLGM,4.70E-09
50kmLGM,1.59E-08
50kmLGM,4.08E-09
50kmLGM,4.53E-09
50kmLGM,4.78E-09
50kmLGM,3.86E-09
50kmLGM,1.02E-08
50kmLGM,7.05E-08
50kmLGM,3.85E-08
50kmLGM,4.80E-09
50kmLGM,1.95E-08
50kmLGM,3.96E-09
50kmLGM,2.40E-08
50kmLGM,3.50E-09
50kmLGM,4.02E-08
50kmLGM,6.25E-09
50kmLGM,2.37E-08
50kmLGM,4.38E-09
50kmLGM,1.68E-08
50kmLGM,6.48E-08
50kmLGM,2.77E-09
50kmLGM,1.58E-08
50kmLGM,2.18E-08
50kmLGM,3.31E-08
50kmLGM,1.63E-08
50kmLGM,4.28E-09
50kmLGM,7.68E-08
50kmLGM,4.13E-09
50kmLGM,6.01E-09
50kmLGM,5.90E-09
50kmLGM,3.20E-08
50kmLGM,2.88E-09
50kmLGM,5.49E-09
50kmLGM,2.21E-08
50kmLGM,4.70E-09
50kmLGM,4.62E-09
50kmLGM,1.31E-08
50kmLGM,1.60E-08
50kmLGM,1.86E-08
50kmLGM,6.41E-09
50kmLGM,2.44E-08
50kmLGM,7.25E-08
50kmLGM,4.63E-09
50kmLGM,8.62E-08
50kmLGM,4.79E-09
50kmLGM,3.06E-09
50kmLGM,9.84E-08
50kmLGM,6.33E-09
50kmLGM,4.70E-09
50kmLGM,6.06E-09
50kmLGM,4.80E-09
50kmLGM,4.28E-09
50kmLGM,4.61E-09
50kmLGM,1.92E-08
50kmLGM,4.72E-09
50kmLGM,4.21E-09
50kmLGM,5.32E-09
50kmLGM,5.15E-09
50kmLGM,5.17E-09
50kmLGM,3.51E-08
50kmLGM,5.66E-08
50kmLGM,2.96E-08
50kmLGM,5.37E-09
50kmLGM,9.07E-09
50kmLGM,9.89E-09
50kmLGM,5.05E-09
50kmLGM,6.36E-09
50kmLGM,4.63E-09
50kmLGM,5.28E-09
50kmLGM,7.19E-08
50kmLGM,5.28E-08
50kmLGM,4.80E-09
50kmLGM,9.92E-08
50kmLGM,4.59E-09
50kmLGM,1.52E-08
50kmLGM,4.81E-09
50kmLGM,1.39E-08
50kmLGM,6.03E-08
50kmLGM,9.86E-09
50kmLGM,5.06E-09
50kmLGM,3.35E-08
50kmLGM,1.96E-08
50kmLGM,4.53E-09
50kmLGM,4.10E-09
50kmLGM,7.62E-09
50kmLGM,3.34E-09
50kmLGM,5.32E-08
50kmLIG,5.97E-08
50kmLIG,4.03E-09
50kmLIG,4.20E-08
50kmLIG,1.25E-08
50kmLIG,3.16E-08
50kmLIG,5.59E-08
50kmLIG,4.25E-09
50kmLIG,1.75E-08
50kmLIG,6.07E-09
50kmLIG,2.64E-08
50kmLIG,7.38E-09
50kmLIG,4.13E-09
50kmLIG,1.05E-08
50kmLIG,5.74E-08
50kmLIG,6.22E-09
50kmLIG,1.51E-08
50kmLIG,4.41E-09
50kmLIG,4.92E-08
50kmLIG,2.75E-08
50kmLIG,6.97E-09
50kmLIG,3.43E-08
50kmLIG,1.40E-08
50kmLIG,6.21E-08
50kmLIG,5.96E-09
50kmLIG,4.17E-09
50kmLIG,4.01E-09
50kmLIG,6.50E-09
50kmLIG,2.56E-08
50kmLIG,5.19E-09
50kmLIG,2.94E-08
50kmLIG,2.39E-08
50kmLIG,5.83E-09
50kmLIG,1.61E-08
50kmLIG,5.24E-09
50kmLIG,6.50E-09
50kmLIG,4.22E-08
50kmLIG,5.93E-09
50kmLIG,5.96E-08
50kmLIG,3.38E-08
50kmLIG,1.21E-08
50kmLIG,5.60E-08
50kmLIG,4.31E-09
50kmLIG,5.57E-09
50kmLIG,5.66E-08
50kmLIG,7.74E-09
50kmLIG,2.64E-08
50kmLIG,4.92E-09
50kmLIG,4.74E-08
50kmLIG,2.86E-08
50kmLIG,3.87E-08
50kmLIG,4.63E-08
50kmLIG,5.21E-08
50kmLIG,4.56E-08
50kmLIG,2.49E-08
50kmLIG,5.55E-08
50kmLIG,5.03E-08
50kmLIG,4.39E-09
50kmLIG,2.27E-08
50kmLIG,6.02E-09
50kmLIG,5.34E-08
50kmLIG,2.52E-08
50kmLIG,2.87E-08
50kmLIG,5.74E-08
50kmLIG,6.58E-09
50kmLIG,5.58E-08
50kmLIG,6.52E-09
50kmLIG,6.24E-09
50kmLIG,4.59E-09
50kmLIG,5.95E-08
50kmLIG,2.71E-08
50kmLIG,6.04E-08
50kmLIG,3.97E-09
50kmLIG,3.33E-08
50kmLIG,9.13E-09
50kmLIG,8.84E-09
50kmLIG,7.89E-09
50kmLIG,3.98E-09
50kmLIG,7.01E-09
50kmLIG,2.72E-08
50kmLIG,5.74E-08
50kmLIG,2.88E-08
50kmLIG,6.57E-09
50kmLIG,4.38E-08
50kmLIG,5.63E-08
50kmLIG,4.72E-08
50kmLIG,5.23E-09
50kmLIG,8.74E-09
50kmLIG,3.05E-08
50kmLIG,2.56E-08
50kmLIG,2.48E-08
50kmLIG,8.55E-09
50kmLIG,2.96E-08
50kmLIG,5.77E-09
50kmLIG,2.23E-08
50kmLIG,3.12E-08
50kmLIG,6.05E-09
50kmLIG,7.23E-09
50kmLIG,4.48E-08
50kmLIG,4.03E-09
50kmLIG,3.56E-08
50kmLIG,4.79E-08
50kmLIG,5.21E-08
50kmLIG,5.80E-08
50kmLIG,4.41E-09
50kmLIG,3.79E-08
50kmLIG,1.26E-08
50kmLIG,3.84E-08
50kmLIG,4.64E-09
50kmLIG,1.14E-08
50kmLIG,5.66E-08
50kmLIG,1.25E-08
50kmLIG,5.82E-08
50kmLIG,5.81E-09
50kmLIG,4.76E-09
50kmLIG,1.12E-08
50kmLIG,2.54E-08
50kmLIG,1.78E-08
50kmLIG,4.07E-08
50kmLIG,4.18E-08
50kmLIG,6.01E-08
50kmLIG,6.16E-09
50kmLIG,1.80E-08
50kmLIG,2.97E-08
50kmLIG,6.95E-09
50kmLIG,5.64E-08
50kmLIG,4.01E-09
50kmLIG,3.24E-08
50kmLIG,1.52E-08
50kmLIG,3.10E-08
50kmLIG,1.48E-08
50kmLIG,2.68E-08
50kmLIG,4.24E-08
50kmLIG,3.43E-08
50kmLIG,2.82E-08
50kmLIG,5.45E-08
50kmLIG,2.24E-08
50kmLIG,5.31E-09
50kmLIG,7.56E-09
50kmLIG,2.90E-08
50kmLIG,3.21E-08
50kmLIG,8.92E-09
50kmLIG,8.83E-09
50kmLIG,4.24E-09
50kmLIG,6.61E-09
50kmLIG,7.42E-09
50kmLIG,3.95E-09
50kmLIG,7.40E-09
50kmLIG,1.47E-08
50kmLIG,5.34E-08
50kmLIG,6.40E-09
50kmLIG,4.71E-08
50kmLIG,4.07E-09
50kmLIG,2.70E-08
50kmLIG,3.05E-08
50kmLIG,1.39E-08
50kmLIG,3.57E-08
50kmLIG,3.93E-09
50kmLIG,4.38E-08
50kmLIG,1.88E-08
50kmLIG,2.58E-08
50kmLIG,1.61E-08
50kmLIG,4.04E-09
50kmLIG,2.94E-08
50kmLIG,2.91E-08
50kmLIG,4.93E-08
50kmLIG,5.86E-08
50kmLIG,5.45E-09
50kmLIG,7.81E-09
50kmLIG,2.87E-08
50kmLIG,2.53E-08
50kmLIG,6.55E-09
50kmLIG,1.29E-08
50kmLIG,6.52E-09
50kmLIG,2.27E-08
50kmLIG,3.03E-08
50kmLIG,6.66E-09
50kmLIG,3.19E-08
50kmLIG,6.33E-09
50kmLIG,5.30E-08
50kmLIG,2.89E-08
50kmLIG,4.36E-09
50kmLIG,4.83E-09
50kmLIG,5.94E-09
50kmLIG,1.17E-08
50kmLIG,1.76E-08
50kmLIG,5.71E-08
50kmLIG,3.73E-08
50kmLIG,4.30E-08
50kmLIG,1.93E-08
50kmLIG,4.85E-09
50kmLIG,4.44E-09
50kmLIG,8.10E-09
50kmLIG,5.68E-08
50kmLIG,1.88E-08
50kmLIG,5.23E-08
50kmLIG,3.03E-08
50kmLIG,2.75E-08
50kmLIG,4.37E-09
50kmLIG,3.94E-09
50kmLIG,2.97E-08
50kmLIG,5.74E-08
50kmLIG,3.82E-08
50kmLIG,5.12E-09
50kmLIG,5.54E-09
50kmLIG,3.98E-08
50kmLIG,5.48E-08
50kmLIG,3.00E-08
50kmLIG,9.86E-09
50kmLIG,5.52E-08
50kmLIG,2.96E-08
50kmLIG,5.69E-08
50kmLIG,6.72E-09
50kmLIG,7.62E-09
50kmLIG,5.78E-08
50kmLIG,2.65E-08
50kmLIG,8.38E-09
50kmLIG,1.02E-08
50kmLIG,2.38E-08
50kmLIG,3.60E-08
50kmLIG,2.21E-08
50kmLIG,4.52E-09
50kmLIG,4.97E-09
50kmLIG,3.05E-08
50kmLIG,2.02E-08
50kmLIG,5.61E-09
50kmLIG,2.76E-08
50kmLIG,4.73E-08
50kmLIG,5.29E-08
50kmLIG,1.52E-08
50kmLIG,1.04E-08
50kmLIG,5.61E-08
50kmLIG,2.99E-08
50kmLIG,1.42E-08
50kmLIG,6.22E-08
50kmLIG,1.05E-08
50kmLIG,5.66E-08
50kmLIG,6.30E-09
50kmLIG,3.15E-08
50kmLIG,2.73E-08
50kmLIG,3.63E-08
50kmLIG,9.79E-09
50kmLIG,1.17E-08
50kmLIG,2.52E-08
50kmLIG,3.50E-08
50kmLIG,4.16E-09
50kmLIG,6.57E-09
50kmLIG,3.09E-08
50kmLIG,1.92E-08
50kmLIG,2.40E-08
50kmLIG,2.38E-08
50kmLIG,2.52E-08
50kmLIG,2.89E-08
50kmLIG,4.60E-08
50kmLIG,5.39E-09
50kmLIG,6.72E-09
50kmLIG,3.22E-08
50kmLIG,4.63E-08
50kmLIG,6.21E-08
50kmLIG,3.04E-08
50kmLIG,2.50E-08
50kmLIG,5.65E-08
50kmLIG,6.36E-09
50kmLIG,2.63E-08
50kmLIG,2.42E-08
50kmLIG,5.46E-09
50kmLIG,2.84E-08
50kmLIG,4.15E-09
50kmLIG,2.27E-08
50kmLIG,5.47E-09
50kmLIG,1.02E-08
50kmLIG,8.77E-09
50kmLIG,3.07E-08
50kmLIG,2.97E-08
50kmLIG,5.65E-08
50kmLIG,6.44E-09
50kmLIG,5.09E-08
50kmLIG,3.32E-08
50kmLIG,4.57E-09
50kmLIG,5.86E-08
50kmLIG,4.53E-09
50kmLIG,1.33E-08
50kmLIG,1.55E-08
50kmLIG,9.90E-09
50kmLIG,5.19E-08
50kmLIG,1.24E-08
50kmLIG,3.85E-09
50kmLIG,2.02E-08
50kmLIG,8.77E-09
50kmLIG,5.66E-09
50kmLIG,2.73E-08
50kmLIG,2.67E-08
50kmLIG,3.18E-08
50kmLIG,6.11E-08
50kmLIG,6.33E-09
50kmLIG,1.91E-08
50kmLIG,2.59E-08
50kmLIG,9.43E-09
50kmLIG,5.47E-08
50kmLIG,6.48E-09
50kmLIG,1.20E-08
50kmLIG,6.47E-09
50kmLIG,2.38E-08
50kmLIG,4.85E-08
50kmLIG,4.73E-09
50kmLIG,6.73E-09
50kmLIG,1.10E-08
50kmLIG,5.28E-08
50kmLIG,5.96E-08
50kmLIG,5.31E-08
50kmLIG,9.18E-09
50kmLIG,2.34E-08
50kmLIG,3.15E-08
50kmLIG,4.17E-08
50kmLIG,4.47E-08
50kmLIG,7.65E-09
50kmLIG,1.56E-08
50kmLIG,1.09E-08
50kmLIG,1.96E-08
50kmLIG,1.39E-08
50kmLIG,1.45E-08
50kmLIG,4.46E-08
50kmLIG,4.76E-09
50kmLIG,7.09E-09
50kmLIG,2.15E-08
50kmLIG,5.30E-08
50kmLIG,2.01E-08
50kmLIG,3.25E-08
50kmLIG,1.89E-08
50kmLIG,6.55E-09
50kmLIG,2.74E-08
50kmLIG,1.46E-08
50kmLIG,3.12E-08
50kmLIG,5.22E-09
50kmLIG,2.36E-08
50kmLIG,4.88E-09
50kmLIG,5.78E-08
50kmLIG,1.71E-08
50kmLIG,6.06E-09
50kmLIG,3.29E-08
50kmLIG,5.28E-08
50kmLIG,3.64E-08
50kmLIG,2.49E-08
50kmLIG,1.33E-08
50kmLIG,4.78E-09
50kmLIG,5.67E-09
50kmLIG,3.91E-08
50kmLIG,2.74E-08
50kmLIG,3.59E-08
50kmLIG,3.49E-08
50kmLIG,4.01E-08
50kmLIG,6.30E-09
50kmLIG,7.63E-09
50kmLIG,2.37E-08
50kmLIG,8.68E-09
50kmLIG,7.10E-09
50kmLIG,5.33E-09
50kmLIG,6.66E-09
50kmLIG,9.48E-09
50kmLIG,2.44E-08
50kmLIG,5.00E-09
50kmLIG,1.47E-08
50kmLIG,2.35E-08
50kmLIG,4.58E-08
50kmLIG,3.20E-08
50kmLIG,2.39E-08
50kmLIG,3.71E-08
50kmLIG,5.41E-08
50kmLIG,6.46E-09
50kmLIG,3.43E-08
50kmLIG,4.09E-09
50kmLIG,7.11E-09
50kmLIG,3.11E-08
50kmLIG,4.72E-08
50kmLIG,6.57E-09
50kmLIG,4.20E-09
50kmLIG,2.39E-08
50kmLIG,6.05E-09
50kmLIG,3.05E-08
50kmLIG,5.75E-09
50kmLIG,3.37E-08
50kmLIG,2.31E-08
50kmLIG,5.91E-09
50kmLIG,4.61E-09
50kmLIG,3.48E-08
50kmLIG,4.18E-09
50kmLIG,4.34E-08
50kmLIG,3.15E-08
50kmLIG,4.80E-08
50kmLIG,2.85E-08
50kmLIG,3.92E-09
50kmLIG,2.89E-08
50kmLIG,4.27E-09
50kmLIG,2.94E-08
50kmLIG,3.99E-09
50kmLIG,5.35E-08
50kmLIG,1.23E-08
50kmLIG,2.82E-08
50kmLIG,7.84E-09
50kmLIG,5.63E-08
50kmLIG,5.05E-08
50kmLIG,3.26E-08
50kmLIG,2.67E-08
50kmLIG,6.74E-09
50kmLIG,4.74E-09
50kmLIG,2.84E-08
50kmLIG,1.28E-08
50kmLIG,2.04E-08
50kmLIG,6.46E-09
50kmLIG,2.56E-08
50kmLIG,4.37E-09
50kmLIG,2.44E-08
50kmLIG,8.95E-09
50kmLIG,2.20E-08
50kmLIG,6.26E-09
50kmLIG,5.33E-08
50kmLIG,1.56E-08
50kmLIG,6.18E-09
50kmLIG,5.27E-08
50kmLIG,3.01E-08
50kmLIG,3.18E-08
50kmLIG,2.88E-08
50kmLIG,3.10E-08
50kmLIG,4.17E-09
50kmLIG,2.96E-08
50kmLIG,4.69E-09
50kmLIG,8.27E-09
50kmLIG,2.59E-08
50kmLIG,5.44E-09
50kmLIG,1.65E-08
50kmLIG,5.65E-08
50kmLIG,4.89E-09
50kmLIG,2.84E-08
50kmLIG,5.45E-08
50kmLIG,3.52E-08
50kmLIG,9.39E-09
50kmLIG,9.58E-09
50kmLIG,4.65E-08
50kmLIG,5.43E-09
50kmLIG,4.94E-09
50kmLIG,1.08E-08
50kmLIG,2.46E-08
50kmLIG,6.34E-09
50kmLIG,1.27E-08
50kmLIG,2.85E-08
50kmLIG,1.38E-08
50kmLIG,5.00E-08
50kmLIG,2.03E-08
50kmLIG,6.07E-09
50kmLIG,1.07E-08
50kmLIG,4.46E-08
50kmLIG,2.49E-08
50kmLIG,2.81E-08
50kmLIG,3.28E-08
50kmLIG,4.22E-08
50kmLIG,4.55E-08
50kmLIG,6.07E-09
50kmLIG,2.51E-08
50kmLIG,4.36E-08
50kmLIG,3.98E-09
50kmLIG,3.32E-08
50kmLIG,4.16E-08
50kmLIG,3.72E-08
50kmLIG,1.94E-08
50kmLIG,1.57E-08
50kmLIG,1.22E-08
50kmLIG,5.32E-08
50kmLIG,7.83E-09
50kmLIG,3.34E-08
50kmLIG,6.08E-09
50kmLIG,4.05E-09
50kmLIG,6.29E-09
50kmLIG,7.69E-09
50kmLIG,4.52E-09
50kmLIG,3.12E-08
50kmLIG,3.53E-08
50kmLIG,5.50E-09
50kmLIG,1.54E-08
50kmLIG,1.63E-08
50kmLIG,5.81E-08
50kmLIG,3.25E-08
50kmLIG,6.45E-09
50kmLIG,1.14E-08
50kmLIG,6.40E-09
50kmLIG,2.91E-08
50kmLIG,6.83E-09
50kmLIG,5.79E-08
50kmLIG,5.55E-09
50kmLIG,1.12E-08
50kmLIG,6.77E-09
50kmLIG,4.76E-08
50kmLIG,1.75E-08
50kmLIG,6.01E-08
50kmLIG,5.37E-08
50kmLIG,6.25E-09
50kmLIG,1.72E-08
50kmLIG,1.44E-08
50kmLIG,2.62E-08
50kmLIG,1.93E-08
50kmLIG,4.40E-09
50kmLIG,2.32E-08
50kmLIG,3.53E-08
50kmLIG,5.09E-09
50kmLIG,5.96E-09
50kmLIG,1.14E-08
50kmLIG,3.95E-09
50kmLIG,2.49E-08
50kmLIG,5.16E-08
50kmLIG,3.09E-08
50kmLIG,4.34E-09
50kmLIG,1.01E-08
50kmLIG,5.79E-09
50kmLIG,6.67E-09
50kmLIG,4.55E-08
50kmLIG,5.53E-08
50kmLIG,2.23E-08
50kmLIG,5.58E-08
50kmLIG,5.59E-09
50kmLIG,9.84E-09
50kmLIG,5.12E-08
50kmLIG,3.57E-08
50kmLIG,1.38E-08
50kmLIG,5.33E-09
50kmLIG,5.41E-09
50kmLIG,7.45E-09
50kmLIG,1.52E-08
50kmLIG,6.30E-09
50kmLIG,1.82E-08
50kmLIG,1.88E-08
50kmLIG,3.76E-08
50kmLIG,3.65E-08
50kmLIG,3.03E-08
50kmLIG,2.14E-08
50kmLIG,1.50E-08
50kmLIG,2.50E-08
50kmLIG,1.17E-08
50kmLIG,5.22E-08
50kmLIG,4.66E-08
50kmLIG,4.23E-09
50kmLIG,5.33E-08
50kmLIG,2.64E-08
50kmLIG,2.97E-08
50kmLIG,4.80E-08
50kmLIG,5.83E-09
50kmLIG,4.93E-09
50kmLIG,5.37E-08
50kmLIG,1.22E-08
50kmLIG,5.35E-08
50kmLIG,2.01E-08
50kmLIG,2.60E-08
50kmLIG,3.52E-08
50kmLIG,9.29E-09
50kmLIG,2.97E-08
50kmLIG,1.28E-08
50kmLIG,5.57E-08
50kmLIG,4.05E-08
50kmLIG,3.97E-09
50kmLIG,1.45E-08
50kmLIG,2.31E-08
50kmLIG,3.71E-08
50kmLIG,2.52E-08
50kmLIG,1.63E-08
50kmLIG,1.39E-08
50kmLIG,2.79E-08
50kmLIG,6.47E-09
50kmLIG,9.12E-09
50kmLIG,4.52E-09
50kmLIG,8.99E-09
50kmLIG,3.30E-08
50kmLIG,2.98E-08
50kmLIG,6.81E-09
50kmLIG,1.89E-08
50kmLIG,1.18E-08
50kmLIG,8.99E-09
50kmLIG,4.44E-08
50kmLIG,9.75E-09
50kmLIG,3.41E-08
50kmLIG,2.38E-08
50kmLIG,5.31E-08
50kmLIG,2.81E-08
50kmLIG,8.12E-09
50kmLIG,2.63E-08
50kmLIG,1.87E-08
50kmLIG,3.44E-08
50kmLIG,2.63E-08
50kmLIG,3.89E-09
50kmLIG,3.93E-09
50kmLIG,2.52E-08
50kmLIG,4.97E-09
50kmLIG,6.14E-08
50kmLIG,4.30E-09
50kmLIG,2.97E-08
50kmLIG,5.73E-09
50kmLIG,2.42E-08
50kmLIG,3.34E-08
50kmLIG,1.03E-08
50kmLIG,3.15E-08
50kmLIG,2.45E-08
50kmLIG,1.46E-08
50kmLIG,2.41E-08
50kmLIG,5.11E-09
50kmLIG,5.51E-08
50kmLIG,4.71E-08
50kmLIG,4.77E-09
50kmLIG,4.85E-08
50kmLIG,4.47E-09
50kmLIG,9.02E-09
50kmLIG,5.50E-08
50kmLIG,1.37E-08
50kmLIG,5.81E-08
50kmLIG,6.96E-09
50kmLIG,4.48E-09
50kmLIG,1.38E-08
50kmLIG,2.27E-08
50kmLIG,4.11E-08
50kmLIG,7.91E-09
50kmLIG,5.33E-08
50kmLIG,2.91E-08
50kmLIG,2.33E-08
50kmLIG,1.37E-08
50kmLIG,3.63E-08
50kmLIG,5.46E-08
50kmLIG,4.00E-08
50kmLIG,4.76E-08
50kmLIG,4.45E-08
50kmLIG,4.39E-08
50kmLIG,8.27E-09
50kmLIG,1.19E-08
50kmLIG,3.92E-09
50kmLIG,4.19E-08
50kmLIG,5.79E-09
50kmLIG,5.64E-09
50kmLIG,2.60E-08
50kmLIG,1.19E-08
50kmLIG,8.40E-09
50kmLIG,2.68E-08
50kmLIG,4.67E-08
50kmLIG,2.97E-08
50kmLIG,8.30E-09
50kmLIG,2.78E-08
50kmLIG,2.36E-08
50kmLIG,1.59E-08
50kmLIG,4.40E-08
50kmLIG,5.53E-09
50kmLIG,4.06E-09
50kmLIG,5.11E-08
50kmLIG,4.29E-09
50kmLIG,1.18E-08
50kmLIG,6.16E-09
50kmLIG,2.29E-08
50kmLIG,4.62E-08
50kmLIG,4.55E-08
50kmLIG,2.96E-08
50kmLIG,5.41E-08
50kmLIG,6.68E-09
50kmLIG,3.36E-08
50kmLIG,6.30E-09
50kmLIG,9.24E-09
50kmLIG,1.57E-08
50kmLIG,6.62E-09
50kmLIG,2.44E-08
50kmLIG,6.66E-09
50kmLIG,2.41E-08
50kmLIG,5.41E-08
50kmLIG,1.66E-08
50kmLIG,2.86E-08
50kmLIG,4.68E-08
50kmLIG,5.91E-08
50kmLIG,3.07E-08
50kmLIG,2.73E-08
50kmLIG,1.77E-08
50kmLIG,1.65E-08
50kmLIG,6.04E-08
50kmLIG,2.93E-08
50kmLIG,6.48E-09
50kmLIG,2.89E-08
50kmLIG,4.13E-08
50kmLIG,5.31E-09
50kmLIG,3.46E-08
50kmLIG,4.42E-08
50kmLIG,4.65E-09
50kmLIG,4.01E-09
50kmLIG,5.20E-08
50kmLIG,2.69E-08
50kmLIG,3.84E-08
50kmLIG,1.12E-08
50kmLIG,3.15E-08
50kmLIG,1.20E-08
50kmLIG,7.44E-09
50kmLIG,5.25E-08
50kmLIG,4.51E-08
50kmLIG,6.07E-08
50kmLIG,9.80E-09
50kmLIG,7.75E-09
50kmLIG,5.16E-08
50kmLIG,5.00E-09
50kmLIG,2.55E-08
50kmLIG,5.44E-08
50kmLIG,1.41E-08
50kmLIG,6.50E-09
50kmLIG,7.04E-09
50kmLIG,1.03E-08
50kmLIG,4.11E-09
50kmLIG,7.43E-09
50kmLIG,5.31E-08
50kmLIG,4.00E-09
50kmLIG,6.16E-08
50kmLIG,6.49E-09
50kmLIG,5.69E-08
50kmLIG,5.33E-08
50kmLIG,1.69E-08
50kmLIG,5.32E-08
50kmLIG,1.38E-08
50kmLIG,3.93E-08
50kmLIG,2.55E-08
50kmLIG,2.98E-08
50kmLIG,2.56E-08
50kmLIG,3.03E-08
50kmLIG,6.27E-09
50kmLIG,7.08E-09
50kmLIG,5.07E-08
50kmLIG,1.63E-08
50kmLIG,6.80E-09
50kmLIG,3.18E-08
50kmLIG,4.94E-08
50kmLIG,5.06E-08
50kmLIG,5.95E-08
50kmLIG,2.40E-08
50kmLIG,7.08E-09
50kmLIG,4.16E-08
50kmLIG,3.82E-08
50kmLIG,6.89E-09
50kmLIG,5.01E-08
50kmLIG,6.25E-08
50kmLIG,1.56E-08
50kmLIG,5.15E-08
50kmLIG,4.85E-09
50kmLIG,5.85E-08
50kmLIG,4.77E-08
50kmLIG,2.34E-08
50kmLIG,3.86E-08
50kmLIG,7.90E-09
50kmLIG,5.98E-09
50kmLIG,5.82E-09
50kmLIG,1.27E-08
50kmLIG,5.35E-08
50kmLIG,1.06E-08
50kmLIG,2.58E-08
50kmLIG,6.28E-09
50kmLIG,3.18E-08
50kmLIG,5.31E-08
50kmLIG,1.78E-08
50kmLIG,2.57E-08
50kmLIG,1.57E-08
50kmLIG,5.40E-09
50kmLIG,1.77E-08
50kmLIG,5.00E-08
50kmLIG,3.50E-08
50kmLIG,5.66E-08
50kmLIG,6.13E-09
50kmLIG,4.04E-08
50kmLIG,5.97E-09
50kmLIG,2.05E-08
50kmLIG,4.40E-08
50kmLIG,5.49E-08
50kmLIG,4.68E-08
50kmLIG,5.61E-08
50kmLIG,6.25E-09
50kmLIG,4.30E-09
50kmLIG,4.46E-09
50kmLIG,1.50E-08
50kmLIG,1.69E-08
50kmLIG,3.62E-08
50kmLIG,1.23E-08
50kmLIG,9.99E-09
50kmLIG,3.75E-08
50kmLIG,5.71E-09
50kmLIG,3.33E-08
50kmLIG,4.09E-09
50kmLIG,5.70E-08
50kmLIG,5.16E-08
50kmLIG,1.46E-08
50kmLIG,2.81E-08
50kmLIG,4.49E-08
50kmLIG,3.46E-08
50kmLIG,9.90E-09
50kmLIG,1.51E-08
50kmLIG,3.46E-08
50kmLIG,6.32E-09
50kmLIG,4.56E-09
50kmLIG,7.70E-09
50kmLIG,6.63E-09
50kmLIG,5.78E-09
50kmLIG,3.27E-08
50kmLIG,5.45E-08
50kmLIG,2.92E-08
50kmLIG,3.75E-08
50kmLIG,6.60E-09
50kmLIG,4.93E-08
50kmLIG,3.09E-08
50kmLIG,3.77E-08
50kmLIG,4.98E-08
50kmLIG,5.72E-09
50kmLIG,5.46E-08
50kmLIG,2.91E-08
50kmLIG,3.22E-08
50kmLIG,2.84E-08
50kmLIG,5.62E-09
50kmLIG,1.09E-08
50kmLIG,4.24E-08
50kmLIG,1.15E-08
50kmLIG,2.88E-08
50kmLIG,4.66E-09
50kmLIG,2.01E-08
50kmLIG,2.38E-08
50kmLIG,5.46E-08
50kmLIG,3.97E-08
50kmLIG,1.25E-08
50kmLIG,2.83E-08
50kmLIG,4.33E-09
50kmLIG,3.44E-08
50kmLIG,5.00E-09
50kmLIG,4.77E-08
50kmLIG,2.84E-08
50kmLIG,5.22E-08
50kmLIG,3.99E-09
50kmLIG,1.46E-08
50kmLIG,1.36E-08
50kmLIG,7.93E-09
50kmLIG,2.13E-08
50kmLIG,3.00E-08
50kmLIG,6.53E-09
50kmLIG,2.10E-08
50kmLIG,4.69E-09
50kmLIG,2.91E-08
50kmLIG,2.92E-08
50kmLIG,1.12E-08
50kmLIG,3.09E-08
50kmLIG,1.83E-08
50kmLIG,5.82E-08
50kmLIG,6.29E-08
50kmLIG,6.27E-09
50kmLIG,6.42E-09
50kmLIG,2.78E-08
50kmLIG,4.59E-09
50kmLIG,3.05E-08
50kmLIG,2.59E-08
50kmLIG,5.21E-09
50kmLIG,2.15E-08
50kmLIG,1.19E-08
50kmLIG,5.96E-08
50kmLIG,2.82E-08
50kmLIG,6.61E-09
50kmLIG,7.14E-09
50kmLIG,2.64E-08
50kmLIG,4.70E-08
50kmLIG,2.67E-08
50kmLIG,1.21E-08
50kmLIG,3.03E-08
50kmLIG,4.30E-09
50kmLIG,6.52E-09
50kmLIG,3.00E-08
50kmLIG,6.42E-09
50kmLIG,2.90E-08
50kmLIG,5.12E-08
50kmLIG,1.05E-08
50kmLIG,1.42E-08
50kmLIG,5.49E-08
50kmLIG,5.93E-09
50kmLIG,4.31E-09
50kmLIG,3.12E-08
50kmLIG,2.95E-08
50kmLIG,4.26E-08
50kmLIG,5.28E-08
50kmLIG,6.37E-09
50kmLIG,3.17E-08
50kmLIG,6.13E-09
50kmLIG,2.33E-08
50kmLIG,3.12E-08
50kmLIG,5.00E-08
50kmLIG,3.95E-08
50kmLIG,2.25E-08
50kmLIG,5.26E-08
50kmLIG,1.08E-08
50kmLIG,2.83E-08
50kmLIG,9.00E-09
50kmLIG,2.41E-08
50kmLIG,4.71E-08
50kmLIG,5.55E-08
50kmLIG,3.99E-09
50kmLIG,3.61E-08
50kmLIG,5.41E-08
50kmLIG,6.62E-09
50kmLIG,2.33E-08
50kmLIG,3.53E-08
50kmLIG,1.13E-08
50kmLIG,1.44E-08
50kmLIG,1.16E-08
50kmLIG,5.01E-08
50kmLIG,4.01E-09
50kmLIG,4.41E-09
50kmLIG,6.30E-09
50kmLIG,2.49E-08
50kmLIG,5.20E-09
50kmLIG,1.86E-08
50kmLIG,3.02E-08
50kmLIG,4.30E-09
50kmLIG,1.15E-08
50kmLIG,3.48E-08
50kmLIG,6.31E-09
50kmLIG,2.57E-08
50kmLIG,6.81E-09
50kmLIG,9.75E-09
